_id,id_local,desc_distrito_local,desc_barrio_local,clase_vial_edificio,desc_situacion_local,Nombre,desc_periodo_terraza,desc_situacion_terraza,DESC_CLASE,DESC_NOMBRE,desc_ubicacion_terraza
1464,10002821,CENTRO              ,EMBAJADORES         ,RONDA                   ,Abierto,R?TULO NO INFORMADO,Estacional,Abierta,CALLE                   ,ARGUMOSA                                          ,Acera
1465,280008834,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,VEN VEN VEN,Anual,Abierta,CALLE                   ,ARGUMOSA                                          ,Acera
1466,280007457,CENTRO              ,PALACIO             ,CALLE                   ,Abierto,TABERNEROS,Anual,Abierta,CALLE                   ,SANTIAGO                                          ,Acera
1468,270052188,CENTRO              ,SOL                 ,PLAZA                   ,Abierto,TABERNA FONTAN,Estacional,Suspension temporal,PLAZA                   ,CANALEJAS                                         ,Plaza con bandas permanentes de circulaci? rodada
1469,280007501,CENTRO              ,PALACIO             ,PLAZA                   ,Abierto,FEDERAL CAFE,Anual,Abierta,PLAZA                   ,CONDE DE BARAJAS                                  ,Plaza peatonal
1470,270051895,CENTRO              ,SOL                 ,CALLE                   ,Abierto,BAR  IOWA,Anual,Suspension temporal,CALLE                   ,MONTERA                                           ,Calle peatonal
1472,270443792,SALAMANCA           ,GUINDALERA          ,CALLE                   ,Abierto,EL CHORRON,Anual,Abierta,CALLE                   ,DOCTOR GOMEZ ULLA                                 ,Acera
1475,290000152,CENTRO              ,UNIVERSIDAD         ,CALLE                   ,Abierto,PANS & COMPANY,Anual,Abierta,CALLE                   ,GRAN VIA                                          ,Acera
1477,270455578,CENTRO              ,PALACIO             ,PLAZA                   ,Abierto,TABERNA EL MADRO_O,Anual,Abierta,CALLE                   ,NUNCIO                                            ,Calle peatonal
1478,270373561,SALAMANCA           ,RECOLETOS           ,CALLE                   ,Abierto,MORE,Anual,Abierta,CALLE                   ,JORGE JUAN                                        ,Acera
1479,280059430,PUENTE DE VALLECAS  ,PALOMERAS SURESTE   ,CALLE                   ,Abierto,CERVECERIA DOBLE RR TAPAS,Anual,Abierta,CALLE                   ,TORREMOLINOS                                      ,Acera
1480,290000730,PUENTE DE VALLECAS  ,ENTREVIAS           ,RONDA                   ,Abierto,D/C,Anual,Abierta,RONDA                   ,SUR                                               ,Acera
1481,130002211,PUENTE DE VALLECAS  ,PALOMERAS BAJAS     ,CALLE                   ,Abierto,CRIS,Anual,Abierta,CALLE                   ,MOGAMBO                                           ,Acera
1482,280059371,PUENTE DE VALLECAS  ,PALOMERAS BAJAS     ,CALLE                   ,Abierto,CERVECERIA LA PLAZA,Anual,Abierta,CALLE                   ,VIRIDIANA                                         ,Calle peatonal
1483,280059372,PUENTE DE VALLECAS  ,PALOMERAS BAJAS     ,CALLE                   ,Abierto,LA CERVE,Anual,Abierta,CALLE                   ,VIRIDIANA                                         ,Acera
1484,280059293,PUENTE DE VALLECAS  ,NUMANCIA            ,CAMINO                  ,Abierto,LA PERLA ORIENTAL,Anual,Abierta,CAMINO                  ,VALDERRIBAS                                       ,Acera
1485,270158034,PUENTE DE VALLECAS  ,ENTREVIAS           ,CALLE                   ,Abierto,EL BOTI,Anual,Abierta,CALLE                   ,HORNACHOS                                         ,Acera
1486,270534790,MORATALAZ           ,HORCAJO             ,CALLE                   ,Cerrado,CAFETERIA TAPAS EL 48,Anual,Abierta,CALLE                   ,LAPONIA                                           ,Acera
1487,270297167,SALAMANCA           ,FUENTE DEL BERRO    ,CALLE                   ,Abierto,CAFETER?A DAVID,Anual,Abierta,CALLE                   ,DOCTOR ESQUERDO                                   ,Acera
1488,270303442,CENTRO              ,PALACIO             ,CALLE                   ,Abierto,ROBIN HOOD,Anual,Abierta,CALLE                   ,NUNCIO                                            ,Acera
1489,270374318,CENTRO              ,PALACIO             ,PLAZA                   ,Abierto,LA MI VENTA,Anual,Abierta,PLAZA                   ,MARINA ESPA?OLA                                   ,Acera
1490,280007411,CENTRO              ,PALACIO             ,CALLE                   ,Abierto,FUENTES Y BONETLLO,Anual,Abierta,CALLE                   ,BONETILLO                                         ,Calle peatonal
1491,280009367,CENTRO              ,CORTES              ,CALLE                   ,Abierto,CERVECERIA CERVANTES,Anual,Abierta,PLAZA                   ,JESUS                                             ,Acera
1492,10003286,CENTRO              ,SOL                 ,CALLE                   ,Abierto,EL MADRO?O,Anual,Abierta,CALLE                   ,LATONEROS                                         ,Calle peatonal
1493,270365514,CENTRO              ,JUSTICIA            ,CALLE                   ,Abierto,RESTAURANTE EPOCA CAFETERIA,Estacional,Abierta,CALLE                   ,GENERAL CASTA?OS                                  ,Acera
1494,270039141,CENTRO              ,PALACIO             ,CALLE                   ,Abierto,LA FARFALA,Anual,Abierta,COSTANILLA              ,SAN ANDRES                                        ,Calle peatonal
1496,270220205,CENTRO              ,SOL                 ,CALLE                   ,Cerrado,LA SUIZA SA,Anual,Abierta,CALLE                   ,POZO                                              ,Calle peatonal
1497,10001586,CENTRO              ,JUSTICIA            ,CALLE                   ,Abierto,CACAO SAMPAKA,Estacional,Abierta,CALLE                   ,ORELLANA                                          ,Acera
1499,280008598,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,MANO A MANO,Estacional,Abierta,CALLE                   ,LAVAPIES                                          ,Acera
1500,270052263,CENTRO              ,SOL                 ,CALLE                   ,Abierto,BAR  NUEVA GALICIA,Anual,Abierta,CALLE                   ,POZO                                              ,Calle peatonal
1501,280007600,CENTRO              ,PALACIO             ,CALLE                   ,Abierto,LA TABERNA DE MARIA EMILIE,Anual,Abierta,CALLE                   ,NUNCIO                                            ,Calle peatonal
1502,270038737,CENTRO              ,PALACIO             ,PLAZA                   ,Abierto,EL CAMAROTE,Anual,Abierta,PLAZA                   ,PUERTA DE MOROS                                   ,Acera
1503,285003977,CENTRO              ,SOL                 ,PLAZA                   ,Abierto,TOMA JAMON,Anual,Abierta,PLAZA                   ,PROVINCIA                                         ,Plaza peatonal
1505,10001127,CENTRO              ,PALACIO             ,PLAZA                   ,Abierto,MCDONALD'S ?PERA,Anual,Abierta,PLAZA                   ,ISABEL II                                         ,Acera
1506,280009744,CENTRO              ,JUSTICIA            ,PLAZA                   ,Abierto,MOKAI,Anual,Abierta,PLAZA                   ,PEDRO ZEROLO                                      ,Plaza con bandas permanentes de circulaci? rodada
1507,280011327,CENTRO              ,SOL                 ,COSTANILLA              ,Abierto,NO SOLICITADO,Estacional,Abierta,CALLE                   ,CONCHAS                                           ,Calle peatonal
1508,270470986,CENTRO              ,SOL                 ,CALLE                   ,Abierto,STARBUCKS COFFEE,Anual,Abierta,CALLE                   ,CIUDAD RODRIGO                                    ,Acera
1509,270049034,CENTRO              ,UNIVERSIDAD         ,CALLE                   ,Abierto,CAFETERIA RESTAURANTE MAGUMAR,Anual,Abierta,CALLE                   ,SAN BERNARDO                                      ,Acera
1511,20001754,ARGANZUELA          ,PALOS DE MOGUER     ,CALLE                   ,Abierto,LA TABERNA DE ALFONSO,Estacional,Abierta,CALLE                   ,PALOS DE LA FRONTERA                              ,Acera
1512,280018420,ARGANZUELA          ,IMPERIAL            ,PASEO                   ,Abierto,CAFETERIA RUYMA,Anual,Abierta,PASEO                   ,PONTONES                                          ,Acera
1513,270449553,VILLAVERDE          ,LOS ROSALES         ,CARRETERA               ,Abierto,KEBABISH D?NER KEBAB,Anual,Abierta,CARRETERA               ,VILLAVERDE A VALLECAS                             ,Acera
1516,280023290,CHAMARTIN           ,PROSPERIDAD         ,CALLE                   ,Abierto,EL RINCONCITO MARISQUERIA RESTAURANTE,Anual,Abierta,CALLE                   ,PADRE CLARET                                      ,Acera
1521,270033707,PUENTE DE VALLECAS  ,PALOMERAS SURESTE   ,CALLE                   ,Abierto,ELOYS BAR,Anual,Abierta,CALLE                   ,ANDALUCES                                         ,Acera
1522,280054091,CARABANCHEL         ,VISTA ALEGRE        ,PASEO                   ,Abierto,BAR CAFETERIA PEMAR,Anual,Abierta,PASEO                   ,MARCELINO CAMACHO                                 ,Acera
1524,270276063,CARABANCHEL         ,BUENAVISTA          ,PLAZA                   ,Abierto,MESON CASA LUCIO,Anual,Abierta,PLAZA                   ,EMPERATRIZ                                        ,Acera
1525,270544890,CARABANCHEL         ,BUENAVISTA          ,AVENIDA                 ,Abierto,EL CHISCON DE LA RIBERA,Estacional,Abierta,AVENIDA                 ,PESETA                                            ,Acera
1526,270169558,CIUDAD LINEAL       ,PUEBLO NUEVO        ,CALLE                   ,Abierto,RESTAURANTE RULO,Anual,Abierta,CALLE                   ,EZEQUIEL SOLANA                                   ,Acera
1529,285004456,ARGANZUELA          ,ACACIAS             ,CALLE                   ,Abierto,LA TABERNA DE MI ABUELO,Anual,Abierta,CALLE                   ,MORATINES                                         ,Acera
1530,270057344,ARGANZUELA          ,PALOS DE MOGUER     ,CALLE                   ,Abierto,CAFETERIA HOROSCOPO,Anual,Abierta,CALLE                   ,FERROCARRIL                                       ,Acera
1531,270396532,ARGANZUELA          ,DELICIAS            ,PASEO                   ,Abierto,LAIKA CAFETERIA,Anual,Abierta,PASEO                   ,DELICIAS                                          ,Acera
1532,270471542,VILLA DE VALLECAS   ,CASCO H.VALLECAS    ,CALLE                   ,Abierto,RESTAURANTE-CAFETERIA LA ARDILLA,Anual,Abierta,CALLE                   ,CONGOSTO                                          ,Plaza peatonal
1533,270169119,CIUDAD LINEAL       ,PUEBLO NUEVO        ,CALLE                   ,Abierto,RESTAURANTE CETINA 15,Anual,Abierta,CALLE                   ,GUTIERRE DE CETINA                                ,Acera
1534,270411097,CHAMARTIN           ,NUEVA ESPA?A        ,CALLE                   ,Abierto,RESTAURANTE ASI?TICO LONGAN,Estacional,Abierta,CALLE                   ,DOCTOR FLEMING                                    ,Acera
1535,280022740,CHAMARTIN           ,NUEVA ESPA?A        ,CALLE                   ,Abierto,EL HORREO ASTURIANO,Anual,Abierta,CALLE                   ,DOCTOR FLEMING                                    ,Acera
1536,270526893,CHAMARTIN           ,HISPANOAMERICA      ,CALLE                   ,Abierto,LA RICA,Anual,Abierta,CALLE                   ,PUERTO RICO                                       ,Acera
1537,280021864,CHAMARTIN           ,PROSPERIDAD         ,CALLE                   ,Abierto,RESTAURANTE ARROCER?AS FORMENTOR,Anual,Abierta,CALLE                   ,PADRE CLARET                                      ,Acera
1538,50000742,CHAMARTIN           ,HISPANOAMERICA      ,CALLE                   ,Abierto,BARALLOCO,Anual,Abierta,CALLE                   ,COSTA RICA                                        ,Acera
1539,280007288,CENTRO              ,PALACIO             ,COSTANILLA              ,Abierto,DEHESA SANTA MARIA,Anual,Abierta,PLAZA                   ,SANTO DOMINGO                                     ,Plaza con bandas permanentes de circulaci? rodada
1541,20001218,ARGANZUELA          ,LEGAZPI             ,CALLE                   ,Abierto,RESTAURANTE BAR EL HORREO,Anual,Abierta,CALLE                   ,BRONCE                                            ,Acera
1542,100001616,LATINA              ,PUERTA DEL ANGEL    ,CALLE                   ,Abierto,DONER KEBAP ANTEP,Anual,Abierta,PASEO                   ,OLIVOS                                            ,Acera
1548,270418124,CENTRO              ,JUSTICIA            ,CALLE                   ,Abierto,LAS MA?ANITAS,Anual,Abierta,CALLE                   ,FUENCARRAL                                        ,Acera
1549,270432640,CENTRO              ,UNIVERSIDAD         ,PLAZA                   ,Abierto,LA TABERNA DE CORPS,Anual,Abierta,PLAZA                   ,GUARDIAS DE CORPS                                 ,Plaza peatonal
1550,10002986,CENTRO              ,JUSTICIA            ,CALLE                   ,Abierto,EL 3 DE GALDOS,Anual,Abierta,CALLE                   ,PEREZ GALDOS                                      ,Calle peatonal
1551,280007585,CENTRO              ,PALACIO             ,CALLE                   ,Abierto,LA ESQUINA MEXICANA,Anual,Abierta,COSTANILLA              ,SAN PEDRO                                         ,Acera
1552,270525885,CENTRO              ,PALACIO             ,PLAZA                   ,Abierto,VANILA,Anual,Abierta,PLAZA                   ,PAJA                                              ,Plaza peatonal
1553,10002237,CENTRO              ,PALACIO             ,PLAZA                   ,Abierto,NAIA,Anual,Abierta,PLAZA                   ,PAJA                                              ,Plaza peatonal
1555,270529295,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,LA FUNDA MENTAL,Anual,Abierta,CALLE                   ,ARGUMOSA                                          ,Acera
1557,280011288,CENTRO              ,UNIVERSIDAD         ,CALLE                   ,Abierto,TABERNA GRADO,Anual,Abierta,CALLE                   ,LORETO Y CHICOTE                                  ,Calle peatonal
1558,270435714,CENTRO              ,JUSTICIA            ,CALLE                   ,Abierto,NINJA RAMEN,Anual,Abierta,CALLE                   ,BARCELO                                           ,Acera
1560,270404914,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,TABERNA  LA MINA,Estacional,Abierta,CALLE                   ,AVE MARIA                                         ,Acera
1561,10000503,CENTRO              ,SOL                 ,CALLE                   ,Abierto,CAFE AND TE (L-10),Anual,Abierta,CALLE                   ,ARENAL                                            ,Calle peatonal
