Pais;Mes;Casos;Muertes;PIB;GastoSaludEstado;Poblacion;PorcentajeCasos;PorcentajeMuertes;PorcentajeGastoSalud
Ireland;6;533;85;425852.2819;24005.15669;4904240;0.000108681;1.73319E-05;0.05636968
Ireland;7;565;28;425852.2819;24005.15669;4904240;0.000115206;5.70935E-06;0.05636968
Ireland;8;2733;14;425852.2819;24005.15669;4904240;0.000557273;2.85467E-06;0.05636968
Ireland;9;6980;26;425852.2819;24005.15669;4904240;0.001423258;5.30153E-06;0.05636968
Ireland;10;25319;105;425852.2819;24005.15669;4904240;0.005162676;2.141E-05;0.05636968
Ireland;11;11182;144;425852.2819;24005.15669;4904240;0.002280068;2.93623E-05;0.05636968
Ireland;12;3944;72;425852.2819;24005.15669;4904240;0.000804202;1.46812E-05;0.05636968
Israel;1;0;0;413267.6692;22524.6493;8519373;0;0;0.054503778
Israel;2;7;0;413267.6692;22524.6493;8519373;8.21657E-07;0;0.054503778
Israel;3;4466;17;413267.6692;22524.6493;8519373;0.000524217;1.99545E-06;0.054503778
Israel;4;11361;198;413267.6692;22524.6493;8519373;0.001333549;2.32411E-05;0.054503778
Israel;5;1178;69;413267.6692;22524.6493;8519373;0.000138273;8.09919E-06;0.054503778
Israel;6;7429;35;413267.6692;22524.6493;8519373;0.000872013;4.10828E-06;0.054503778
Israel;7;45938;184;413267.6692;22524.6493;8519373;0.005392181;2.15978E-05;0.054503778
Israel;8;43641;416;413267.6692;22524.6493;8519373;0.00512256;4.88299E-05;0.054503778
Israel;9;122906;609;413267.6692;22524.6493;8519373;0.014426649;7.14841E-05;0.054503778
Israel;10;76775;986;413267.6692;22524.6493;8519373;0.009011813;0.000115736;0.054503778
Israel;11;22279;350;413267.6692;22524.6493;8519373;0.002615099;4.10828E-05;0.054503778
Israel;12;21879;135;413267.6692;22524.6493;8519373;0.002568147;1.58462E-05;0.054503778
Italy;1;3;0;1896755.302;142380.4079;60359546;4.97022E-08;0;0.075065248
Italy;2;885;21;1896755.302;142380.4079;60359546;1.46621E-05;3.47915E-07;0.075065248
Italy;3;100851;11570;1896755.302;142380.4079;60359546;0.001670838;0.000191685;0.075065248
Italy;4;101852;16091;1896755.302;142380.4079;60359546;0.001687422;0.000266586;0.075065248
Italy;5;29073;5658;1896755.302;142380.4079;60359546;0.000481664;9.37383E-05;0.075065248
Italy;6;7772;1404;1896755.302;142380.4079;60359546;0.000128762;2.32606E-05;0.075065248
Italy;7;6722;388;1896755.302;142380.4079;60359546;0.000111366;6.42815E-06;0.075065248
Italy;8;21060;345;1896755.302;142380.4079;60359546;0.000348909;5.71575E-06;0.075065248
Italy;9;44793;398;1896755.302;142380.4079;60359546;0.000742103;6.59382E-06;0.075065248
Italy;10;334663;2446;1896755.302;142380.4079;60359546;0.005544492;4.05238E-05;0.075065248
Italy;11;937504;16583;1896755.302;142380.4079;60359546;0.015531992;0.000274737;0.075065248
Italy;12;258534;9616;1896755.302;142380.4079;60359546;0.004283233;0.000159312;0.075065248
Jamaica;3;38;1;13812.42504;591.4894524;2948277;1.28889E-05;3.39181E-07;0.042822998
Jamaica;4;358;6;13812.42504;591.4894524;2948277;0.000121427;2.03509E-06;0.042822998
Jamaica;5;185;2;13812.42504;591.4894524;2948277;6.27485E-05;6.78362E-07;0.042822998
Jamaica;6;117;1;13812.42504;591.4894524;2948277;3.96842E-05;3.39181E-07;0.042822998
Jamaica;7;166;0;13812.42504;591.4894524;2948277;5.63041E-05;0;0.042822998
Jamaica;8;1493;11;13812.42504;591.4894524;2948277;0.000506397;3.73099E-06;0.042822998
Jamaica;9;4025;79;13812.42504;591.4894524;2948277;0.001365204;2.67953E-05;0.042822998
Jamaica;10;2623;105;13812.42504;591.4894524;2948277;0.000889672;3.5614E-05;0.042822998
Jamaica;11;1704;51;13812.42504;591.4894524;2948277;0.000577965;1.72982E-05;0.042822998
Jamaica;12;1001;17;13812.42504;591.4894524;2948277;0.00033952;5.76608E-06;0.042822998
Japan;1;14;0;5040107.754;545733.9236;126860299;1.10358E-07;0;0.108278225
Japan;2;216;3;5040107.754;545733.9236;126860299;1.70266E-06;2.36481E-08;0.108278225
Japan;3;1723;53;5040107.754;545733.9236;126860299;1.35819E-05;4.17782E-07;0.108278225
Japan;4;12135;359;5040107.754;545733.9236;126860299;9.56564E-05;2.82988E-06;0.108278225
Japan;5;2763;476;5040107.754;545733.9236;126860299;2.17799E-05;3.75216E-06;0.108278225
Japan;6;1742;81;5040107.754;545733.9236;126860299;1.37316E-05;6.38498E-07;0.108278225
Japan;7;15181;33;5040107.754;545733.9236;126860299;0.000119667;2.60129E-07;0.108278225
Japan;8;34091;274;5040107.754;545733.9236;126860299;0.000268729;2.15986E-06;0.108278225
Japan;9;15145;285;5040107.754;545733.9236;126860299;0.000119383;2.24657E-06;0.108278225
Japan;10;17382;191;5040107.754;545733.9236;126860299;0.000137017;1.50559E-06;0.108278225
Japan;11;46368;364;5040107.754;545733.9236;126860299;0.000365504;2.8693E-06;0.108278225
Japan;12;32893;466;5040107.754;545733.9236;126860299;0.000259285;3.67333E-06;0.108278225
Jordan;3;268;5;44182.29829;1761.466417;10101697;2.65302E-05;4.94966E-07;0.039868148
Jordan;4;183;3;44182.29829;1761.466417;10101697;1.81158E-05;2.9698E-07;0.039868148
Jordan;5;283;1;44182.29829;1761.466417;10101697;2.80151E-05;9.89933E-08;0.039868148
Jordan;6;394;0;44182.29829;1761.466417;10101697;3.90033E-05;0;0.039868148
Jordan;7;63;2;44182.29829;1761.466417;10101697;6.23658E-06;1.97987E-07;0.039868148
Jordan;8;775;4;44182.29829;1761.466417;10101697;7.67198E-05;3.95973E-07;0.039868148
Jordan;9;8083;42;44182.29829;1761.466417;10101697;0.000800163;4.15772E-06;0.039868148
Jordan;10;59257;715;44182.29829;1761.466417;10101697;0.005866044;7.07802E-05;0.039868148
Jordan;11;145001;1922;44182.29829;1761.466417;10101697;0.014354123;0.000190265;0.039868148
Jordan;12;45307;671;44182.29829;1761.466417;10101697;0.004485088;6.64245E-05;0.039868148
Kazakhstan;3;325;1;171082.3795;1792.515632;18551428;1.75189E-05;5.39042E-08;0.0104775
Kazakhstan;4;2880;24;171082.3795;1792.515632;18551428;0.000155244;1.2937E-06;0.0104775
Kazakhstan;5;7653;13;171082.3795;1792.515632;18551428;0.000412529;7.00755E-07;0.0104775
Kazakhstan;6;10961;150;171082.3795;1792.515632;18551428;0.000590844;8.08563E-06;0.0104775
Kazakhstan;7;67259;605;171082.3795;1792.515632;18551428;0.003625543;3.2612E-05;0.0104775
Kazakhstan;8;41595;988;171082.3795;1792.515632;18551428;0.002242145;5.32574E-05;0.0104775
Kazakhstan;9;10034;297;171082.3795;1792.515632;18551428;0.000540875;1.60095E-05;0.0104775
Kazakhstan;10;8992;148;171082.3795;1792.515632;18551428;0.000484707;7.97782E-06;0.0104775
Kazakhstan;11;24107;207;171082.3795;1792.515632;18551428;0.001299469;1.11582E-05;0.0104775
Kazakhstan;12;12471;119;171082.3795;1792.515632;18551428;0.000672239;6.4146E-06;0.0104775
Kenya;3;50;1;100666.5427;2054.293907;52573967;9.51041E-07;1.90208E-08;0.020406918
Kenya;4;334;14;100666.5427;2054.293907;52573967;6.35295E-06;2.66291E-07;0.020406918
Kenya;5;1504;48;100666.5427;2054.293907;52573967;2.86073E-05;9.12999E-07;0.020406918
Kenya;6;4302;81;100666.5427;2054.293907;52573967;8.18276E-05;1.54069E-06;0.020406918
Kenya;7;13723;181;100666.5427;2054.293907;52573967;0.000261023;3.44277E-06;0.020406918
Kenya;8;14144;249;100666.5427;2054.293907;52573967;0.00026903;4.73618E-06;0.020406918
Kenya;9;4321;133;100666.5427;2054.293907;52573967;8.2189E-05;2.52977E-06;0.020406918
Kenya;10;15419;274;100666.5427;2054.293907;52573967;0.000293282;5.2117E-06;0.020406918
Kenya;11;29519;471;100666.5427;2054.293907;52573967;0.000561476;8.95881E-06;0.020406918
Kenya;12;8576;135;100666.5427;2054.293907;52573967;0.000163123;2.56781E-06;0.020406918
Kosovo;3;110;1;7716.925356;2.237908353;1798506;6.11619E-05;5.56017E-07;0.00029
Kosovo;4;698;20;7716.925356;2.237908353;1798506;0.0003881;1.11203E-05;0.00029
Kosovo;5;262;9;7716.925356;2.237908353;1798506;0.000145676;5.00415E-06;0.00029
Kosovo;6;1729;19;7716.925356;2.237908353;1798506;0.000961353;1.05643E-05;0.00029
Kosovo;7;5305;163;7716.925356;2.237908353;1798506;0.00294967;9.06308E-05;0.00029
Kosovo;8;5230;304;7716.925356;2.237908353;1798506;0.002907969;0.000169029;0.00029
Kosovo;9;2240;109;7716.925356;2.237908353;1798506;0.001245478;6.06059E-05;0.00029
Kosovo;10;3754;53;7716.925356;2.237908353;1798506;0.002087288;2.94689E-05;0.00029
Kosovo;11;19729;327;7716.925356;2.237908353;1798506;0.01096966;0.000181818;0.00029
Kosovo;12;7523;193;7716.925356;2.237908353;1798506;0.004182916;0.000107311;0.00029
Kuwait;1;0;0;105960.2257;6301.095666;4207077;0;0;0.059466612
Kuwait;2;45;0;105960.2257;6301.095666;4207077;1.06963E-05;0;0.059466612
Kuwait;3;221;0;105960.2257;6301.095666;4207077;5.25305E-05;0;0.059466612
Kuwait;4;3474;24;105960.2257;6301.095666;4207077;0.000825751;5.70467E-06;0.059466612
Kuwait;5;22452;181;105960.2257;6301.095666;4207077;0.005336722;4.30227E-05;0.059466612
Kuwait;6;19332;145;105960.2257;6301.095666;4207077;0.004595114;3.44657E-05;0.059466612
Kuwait;7;21005;95;105960.2257;6301.095666;4207077;0.004992778;2.2581E-05;0.059466612
Kuwait;8;18107;85;105960.2257;6301.095666;4207077;0.004303938;2.02041E-05;0.059466612
Kuwait;9;19932;77;105960.2257;6301.095666;4207077;0.004737731;1.83025E-05;0.059466612
Kuwait;10;20769;166;105960.2257;6301.095666;4207077;0.004936682;3.94573E-05;0.059466612
Kuwait;11;17089;105;105960.2257;6301.095666;4207077;0.004061965;2.49579E-05;0.059466612
Kuwait;12;3792;33;105960.2257;6301.095666;4207077;0.000901338;7.84393E-06;0.059466612
Kyrgyzstan;3;84;0;7780.874537;59.0280485;6415851;1.30926E-05;0;0.0075863
Kyrgyzstan;4;662;8;7780.874537;59.0280485;6415851;0.000103182;1.24691E-06;0.0075863
Kyrgyzstan;5;1002;8;7780.874537;59.0280485;6415851;0.000156176;1.24691E-06;0.0075863
Kyrgyzstan;6;3548;41;7780.874537;59.0280485;6415851;0.000553005;6.39042E-06;0.0075863
Kyrgyzstan;7;30509;1321;7780.874537;59.0280485;6415851;0.004755254;0.000205896;0.0075863
Kyrgyzstan;8;8093;-320;7780.874537;59.0280485;6415851;0.001261407;-4.98765E-05;0.0075863
Kyrgyzstan;9;2771;6;7780.874537;59.0280485;6415851;0.000431899;9.35184E-07;0.0075863
Kyrgyzstan;10;12209;81;7780.874537;59.0280485;6415851;0.001902943;1.2625E-05;0.0075863
Kyrgyzstan;11;13929;126;7780.874537;59.0280485;6415851;0.002171029;1.96389E-05;0.0075863
Kyrgyzstan;12;4867;41;7780.874537;59.0280485;6415851;0.00075859;6.39042E-06;0.0075863
Laos;3;9;0;18981.80071;145.7802294;7169456;1.25533E-06;0;0.00768
Laos;4;10;0;18981.80071;145.7802294;7169456;1.39481E-06;0;0.00768
Laos;5;0;0;18981.80071;145.7802294;7169456;0;0;0.00768
Laos;6;0;0;18981.80071;145.7802294;7169456;0;0;0.00768
Laos;7;1;0;18981.80071;145.7802294;7169456;1.39481E-07;0;0.00768
Laos;8;2;0;18981.80071;145.7802294;7169456;2.78961E-07;0;0.00768
Laos;9;1;0;18981.80071;145.7802294;7169456;1.39481E-07;0;0.00768
Laos;10;1;0;18981.80071;145.7802294;7169456;1.39481E-07;0;0.00768
Laos;11;15;0;18981.80071;145.7802294;7169456;2.09221E-06;0;0.00768
Laos;12;2;0;18981.80071;145.7802294;7169456;2.78961E-07;0;0.00768
Latvia;3;376;0;34601.74032;732.6987717;1919968;0.000195837;0;0.0211752
Latvia;4;473;15;34601.74032;732.6987717;1919968;0.000246358;7.81263E-06;0.0211752
Latvia;5;216;9;34601.74032;732.6987717;1919968;0.000112502;4.68758E-06;0.0211752
Latvia;6;52;6;34601.74032;732.6987717;1919968;2.70838E-05;3.12505E-06;0.0211752
Latvia;7;111;1;34601.74032;732.6987717;1919968;5.78135E-05;5.20842E-07;0.0211752
Latvia;8;165;3;34601.74032;732.6987717;1919968;8.59389E-05;1.56253E-06;0.0211752
Latvia;9;336;3;34601.74032;732.6987717;1919968;0.000175003;1.56253E-06;0.0211752
Latvia;10;3950;32;34601.74032;732.6987717;1919968;0.002057326;1.66669E-05;0.0211752
Latvia;11;11296;128;34601.74032;732.6987717;1919968;0.005883431;6.66678E-05;0.0211752
Latvia;12;8700;152;34601.74032;732.6987717;1919968;0.004531326;7.9168E-05;0.0211752
Lebanon;1;0;0;31712.12825;709.3318313;6855709;0;0;0.022367841
Lebanon;2;3;0;31712.12825;709.3318313;6855709;4.37592E-07;0;0.022367841
Lebanon;3;443;11;31712.12825;709.3318313;6855709;6.46177E-05;1.6045E-06;0.022367841
Lebanon;4;275;13;31712.12825;709.3318313;6855709;4.01126E-05;1.89623E-06;0.022367841
Lebanon;5;470;2;31712.12825;709.3318313;6855709;6.8556E-05;2.91728E-07;0.022367841
Lebanon;6;554;8;31712.12825;709.3318313;6855709;8.08086E-05;1.16691E-06;0.022367841
Lebanon;7;2589;23;31712.12825;709.3318313;6855709;0.000377641;3.35487E-06;0.022367841
Lebanon;8;12536;103;31712.12825;709.3318313;6855709;0.001828549;1.5024E-05;0.022367841
Lebanon;9;21507;201;31712.12825;709.3318313;6855709;0.003137093;2.93186E-05;0.022367841
Lebanon;10;41152;264;31712.12825;709.3318313;6855709;0.006002588;3.85081E-05;0.022367841
Lebanon;11;47415;379;31712.12825;709.3318313;6855709;0.006916134;5.52824E-05;0.022367841
Lebanon;12;19576;196;31712.12825;709.3318313;6855709;0.00285543;2.85893E-05;0.022367841
Lesotho;5;2;0;2231.214507;110.349211;2125267;9.41058E-07;0;0.049457016
Lesotho;6;25;0;2231.214507;110.349211;2125267;1.17632E-05;0;0.049457016
Lesotho;7;577;13;2231.214507;110.349211;2125267;0.000271495;6.11688E-06;0.049457016
Lesotho;8;462;18;2231.214507;110.349211;2125267;0.000217384;8.46952E-06;0.049457016
Lesotho;9;510;4;2231.214507;110.349211;2125267;0.00023997;1.88212E-06;0.049457016
Lesotho;10;371;8;2231.214507;110.349211;2125267;0.000174566;3.76423E-06;0.049457016
Lesotho;11;162;1;2231.214507;110.349211;2125267;7.62257E-05;4.70529E-07;0.049457016
Lesotho;12;141;0;2231.214507;110.349211;2125267;6.63446E-05;0;0.049457016
Liberia;3;3;0;3039.9825;44.93727862;4937374;6.0761E-07;0;0.014782085
Liberia;4;138;16;3039.9825;44.93727862;4937374;2.79501E-05;3.24059E-06;0.014782085
Liberia;5;139;11;3039.9825;44.93727862;4937374;2.81526E-05;2.2279E-06;0.014782085
Liberia;6;490;9;3039.9825;44.93727862;4937374;9.9243E-05;1.82283E-06;0.014782085
Liberia;7;411;37;3039.9825;44.93727862;4937374;8.32426E-05;7.49386E-06;0.014782085
Liberia;8;123;9;3039.9825;44.93727862;4937374;2.4912E-05;1.82283E-06;0.014782085
Liberia;9;39;0;3039.9825;44.93727862;4937374;7.89894E-06;0;0.014782085
Liberia;10;83;0;3039.9825;44.93727862;4937374;1.68106E-05;0;0.014782085
Liberia;11;169;1;3039.9825;44.93727862;4937374;3.42287E-05;2.02537E-07;0.014782085
Liberia;12;81;0;3039.9825;44.93727862;4937374;1.64055E-05;0;0.014782085
Libya;3;8;0;50357.31259;19.28685072;6777453;1.18038E-06;0;0.000383
Libya;4;53;2;50357.31259;19.28685072;6777453;7.82005E-06;2.95096E-07;0.000383
Libya;5;69;3;50357.31259;19.28685072;6777453;1.01808E-05;4.42644E-07;0.000383
Libya;6;632;16;50357.31259;19.28685072;6777453;9.32504E-05;2.36077E-06;0.000383
Libya;7;2460;50;50357.31259;19.28685072;6777453;0.000362968;7.3774E-06;0.000383
Libya;8;10201;161;50357.31259;19.28685072;6777453;0.001505138;2.37552E-05;0.000383
Libya;9;20591;308;50357.31259;19.28685072;6777453;0.003038162;4.54448E-05;0.000383
Libya;10;26614;307;50357.31259;19.28685072;6777453;0.003926844;4.52973E-05;0.000383
Libya;11;21802;319;50357.31259;19.28685072;6777453;0.003216843;4.70678E-05;0.000383
Libya;12;8349;133;50357.31259;19.28685072;6777453;0.001231879;1.96239E-05;0.000383
Liechtenstein;3;64;0;6113.951012;3.056975506;38378;0.001667622;0;0.0005
Liechtenstein;4;19;1;6113.951012;3.056975506;38378;0.000495075;2.60566E-05;0.0005
Liechtenstein;5;0;0;6113.951012;3.056975506;38378;0;0;0.0005
Liechtenstein;6;0;0;6113.951012;3.056975506;38378;0;0;0.0005
Liechtenstein;7;6;0;6113.951012;3.056975506;38378;0.00015634;0;0.0005
Liechtenstein;8;19;0;6113.951012;3.056975506;38378;0.000495075;0;0.0005
Liechtenstein;9;12;0;6113.951012;3.056975506;38378;0.000312679;0;0.0005
Liechtenstein;10;403;1;6113.951012;3.056975506;38378;0.010500808;2.60566E-05;0.0005
Liechtenstein;11;750;13;6113.951012;3.056975506;38378;0.019542446;0.000338736;0.0005
Liechtenstein;12;241;3;6113.951012;3.056975506;38378;0.006279639;7.81698E-05;0.0005
Lithuania;1;0;0;56846.6229;1377.677906;2794184;0;0;0.024235
Lithuania;2;1;0;56846.6229;1377.677906;2794184;3.57886E-07;0;0.024235
Lithuania;3;483;7;56846.6229;1377.677906;2794184;0.000172859;2.5052E-06;0.024235
Lithuania;4;891;38;56846.6229;1377.677906;2794184;0.000318877;1.35997E-05;0.024235
Lithuania;5;295;25;56846.6229;1377.677906;2794184;0.000105576;8.94716E-06;0.024235
Lithuania;6;146;8;56846.6229;1377.677906;2794184;5.22514E-05;2.86309E-06;0.024235
Lithuania;7;246;2;56846.6229;1377.677906;2794184;8.804E-05;7.15772E-07;0.024235
Lithuania;8;812;6;56846.6229;1377.677906;2794184;0.000290604;2.14732E-06;0.024235
Lithuania;9;1704;6;56846.6229;1377.677906;2794184;0.000609838;2.14732E-06;0.024235
Lithuania;10;9245;65;56846.6229;1377.677906;2794184;0.003308658;2.32626E-05;0.024235
Lithuania;11;47502;349;56846.6229;1377.677906;2794184;0.017000312;0.000124902;0.024235
Lithuania;12;33696;319;56846.6229;1377.677906;2794184;0.012059335;0.000114166;0.024235
Luxembourg;1;0;0;73992.59129;3803.793678;613894;0;0;0.051407764
Luxembourg;2;0;0;73992.59129;3803.793678;613894;0;0;0.051407764
Luxembourg;3;1988;22;73992.59129;3803.793678;613894;0.003238344;3.58368E-05;0.051407764
Luxembourg;4;1781;67;73992.59129;3803.793678;613894;0.002901152;0.000109139;0.051407764
Luxembourg;5;247;21;73992.59129;3803.793678;613894;0.00040235;3.42079E-05;0.051407764
Luxembourg;6;240;0;73992.59129;3803.793678;613894;0.000390947;0;0.051407764
Luxembourg;7;2360;4;73992.59129;3803.793678;613894;0.003844312;6.51578E-06;0.051407764
Luxembourg;8;9;10;73992.59129;3803.793678;613894;1.46605E-05;1.62895E-05;0.051407764
Luxembourg;9;1806;0;73992.59129;3803.793678;613894;0.002941876;0;0.051407764
Luxembourg;10;8703;28;73992.59129;3803.793678;613894;0.014176715;4.56105E-05;0.051407764
Luxembourg;11;16839;154;73992.59129;3803.793678;613894;0.027429817;0.000250858;0.051407764
Luxembourg;12;7299;90;73992.59129;3803.793678;613894;0.011889675;0.000146605;0.051407764
Madagascar;3;44;0;13051.44106;169.6380877;26969306;1.63148E-06;0;0.012997652
Madagascar;4;84;0;13051.44106;169.6380877;26969306;3.11465E-06;0;0.012997652
Madagascar;5;630;6;13051.44106;169.6380877;26969306;2.33599E-05;2.22475E-07;0.012997652
Madagascar;6;1380;14;13051.44106;169.6380877;26969306;5.11693E-05;5.19109E-07;0.012997652
Madagascar;7;8610;85;13051.44106;169.6380877;26969306;0.000319252;3.15173E-06;0.012997652
Madagascar;8;4095;86;13051.44106;169.6380877;26969306;0.000151839;3.18881E-06;0.012997652
Madagascar;9;1534;38;13051.44106;169.6380877;26969306;5.68795E-05;1.40901E-06;0.012997652
Madagascar;10;591;15;13051.44106;169.6380877;26969306;2.19138E-05;5.56188E-07;0.012997652
Madagascar;11;373;7;13051.44106;169.6380877;26969306;1.38305E-05;2.59554E-07;0.012997652
Madagascar;12;297;7;13051.44106;169.6380877;26969306;1.10125E-05;2.59554E-07;0.012997652
Malawi;4;36;3;12182.34821;323.2001346;18628749;1.9325E-06;1.61041E-07;0.0265302
Malawi;5;243;1;12182.34821;323.2001346;18628749;1.30444E-05;5.36805E-08;0.0265302
Malawi;6;945;10;12182.34821;323.2001346;18628749;5.0728E-05;5.36805E-07;0.0265302
Malawi;7;2757;95;12182.34821;323.2001346;18628749;0.000147997;5.09964E-06;0.0265302
Malawi;8;1555;65;12182.34821;323.2001346;18628749;8.34731E-05;3.48923E-06;0.0265302
Malawi;9;236;5;12182.34821;323.2001346;18628749;1.26686E-05;2.68402E-07;0.0265302
Malawi;10;151;5;12182.34821;323.2001346;18628749;8.10575E-06;2.68402E-07;0.0265302
Malawi;11;102;1;12182.34821;323.2001346;18628749;5.47541E-06;5.36805E-08;0.0265302
Malawi;12;41;2;12182.34821;323.2001346;18628749;2.2009E-06;1.07361E-07;0.0265302
Malaysia;1;8;0;337337.9327;7254.752217;31949789;2.50393E-07;0;0.021505889
Malaysia;2;17;0;337337.9327;7254.752217;31949789;5.32085E-07;0;0.021505889
Malaysia;3;2601;37;337337.9327;7254.752217;31949789;8.1409E-05;1.15807E-06;0.021505889
Malaysia;4;3319;63;337337.9327;7254.752217;31949789;0.000103882;1.97184E-06;0.021505889
Malaysia;5;1817;15;337337.9327;7254.752217;31949789;5.68705E-05;4.69487E-07;0.021505889
Malaysia;6;875;6;337337.9327;7254.752217;31949789;2.73867E-05;1.87795E-07;0.021505889
Malaysia;7;327;3;337337.9327;7254.752217;31949789;1.02348E-05;9.38973E-08;0.021505889
Malaysia;8;370;2;337337.9327;7254.752217;31949789;1.15807E-05;6.25982E-08;0.021505889
Malaysia;9;1801;8;337337.9327;7254.752217;31949789;5.63697E-05;2.50393E-07;0.021505889
Malaysia;10;19764;115;337337.9327;7254.752217;31949789;0.000618596;3.5994E-06;0.021505889
Malaysia;11;33586;108;337337.9327;7254.752217;31949789;0.001051212;3.3803E-06;0.021505889
Malaysia;12;18990;58;337337.9327;7254.752217;31949789;0.00059437;1.81535E-06;0.021505889
Maldives;3;17;0;3746.321936;334.0014635;530957;3.20177E-05;0;0.089154501
Maldives;4;260;0;3746.321936;334.0014635;530957;0.000489682;0;0.089154501
Maldives;5;1395;5;3746.321936;334.0014635;530957;0.002627331;9.41696E-06;0.089154501
Maldives;6;664;3;3746.321936;334.0014635;530957;0.001250572;5.65018E-06;0.089154501
Maldives;7;1383;8;3746.321936;334.0014635;530957;0.002604731;1.50671E-05;0.089154501
Maldives;8;3948;12;3746.321936;334.0014635;530957;0.00743563;2.26007E-05;0.089154501
Maldives;9;2527;6;3746.321936;334.0014635;530957;0.004759331;1.13004E-05;0.089154501
Maldives;10;1449;3;3746.321936;334.0014635;530957;0.002729035;5.65018E-06;0.089154501
Maldives;11;1351;9;3746.321936;334.0014635;530957;0.002544462;1.69505E-05;0.089154501
Maldives;12;374;2;3746.321936;334.0014635;530957;0.000704388;3.76678E-06;0.089154501
Mali;3;18;0;17465.39292;30.69892113;19658023;9.15657E-07;0;0.0017577
Mali;4;464;25;17465.39292;30.69892113;19658023;2.36036E-05;1.27175E-06;0.0017577
Mali;5;768;51;17465.39292;30.69892113;19658023;3.9068E-05;2.59436E-06;0.0017577
Mali;6;923;39;17465.39292;30.69892113;19658023;4.69528E-05;1.98392E-06;0.0017577
Mali;7;349;9;17465.39292;30.69892113;19658023;1.77536E-05;4.57828E-07;0.0017577
Mali;8;251;2;17465.39292;30.69892113;19658023;1.27683E-05;1.0174E-07;0.0017577
Mali;9;317;4;17465.39292;30.69892113;19658023;1.61257E-05;2.03479E-07;0.0017577
Mali;10;455;6;17465.39292;30.69892113;19658023;2.31458E-05;3.05219E-07;0.0017577
Mali;11;1114;13;17465.39292;30.69892113;19658023;5.6669E-05;6.61308E-07;0.0017577
Mali;12;1155;45;17465.39292;30.69892113;19658023;5.87546E-05;2.28914E-06;0.0017577
Malta;3;169;0;14933.06682;246.4045624;493559;0.000342411;0;0.0165006
Malta;4;295;4;14933.06682;246.4045624;493559;0.0005977;8.1044E-06;0.0165006
Malta;5;153;5;14933.06682;246.4045624;493559;0.000309993;1.01305E-05;0.0165006
Malta;6;52;0;14933.06682;246.4045624;493559;0.000105357;0;0.0165006
Malta;7;67;0;14933.06682;246.4045624;493559;0.000135749;0;0.0165006
Malta;8;1149;3;14933.06682;246.4045624;493559;0.002327989;6.0783E-06;0.0165006
Malta;9;1164;22;14933.06682;246.4045624;493559;0.002358381;4.45742E-05;0.0165006
Malta;10;2983;25;14933.06682;246.4045624;493559;0.006043857;5.06525E-05;0.0165006
Malta;11;3720;74;14933.06682;246.4045624;493559;0.007537093;0.000149931;0.0165006
Malta;12;1349;33;14933.06682;246.4045624;493559;0.002733209;6.68613E-05;0.0165006
Marshall Islands;10;1;0;241.7224;17.08068277;58791;1.70094E-05;0;0.070662391
Marshall Islands;11;3;0;241.7224;17.08068277;58791;5.10282E-05;0;0.070662391
Marshall Islands;12;0;0;241.7224;17.08068277;58791;0;0;0.070662391
Mauritania;3;5;0;8405.491202;14.08087886;4525698;1.1048E-06;0;0.0016752
Mauritania;4;2;1;8405.491202;14.08087886;4525698;4.41921E-07;2.2096E-07;0.0016752
Mauritania;5;476;20;8405.491202;14.08087886;4525698;0.000105177;4.41921E-06;0.0016752
Mauritania;6;3666;105;8405.491202;14.08087886;4525698;0.000810041;2.32008E-05;0.0016752
Mauritania;7;2121;30;8405.491202;14.08087886;4525698;0.000468657;6.62881E-06;0.0016752
Mauritania;8;752;3;8405.491202;14.08087886;4525698;0.000166162;6.62881E-07;0.0016752
Mauritania;9;452;2;8405.491202;14.08087886;4525698;9.98741E-05;4.41921E-07;0.0016752
Mauritania;10;203;2;8405.491202;14.08087886;4525698;4.4855E-05;4.41921E-07;0.0016752
Mauritania;11;872;12;8405.491202;14.08087886;4525698;0.000192677;2.65152E-06;0.0016752
Mauritania;12;2231;47;8405.491202;14.08087886;4525698;0.000492963;1.03851E-05;0.0016752
Mauritius;3;128;3;11401.05065;43.02756517;1269670;0.000100814;2.36282E-06;0.003774
Mauritius;4;204;7;11401.05065;43.02756517;1269670;0.000160672;5.51324E-06;0.003774
Mauritius;5;3;0;11401.05065;43.02756517;1269670;2.36282E-06;0;0.003774
Mauritius;6;6;0;11401.05065;43.02756517;1269670;4.72564E-06;0;0.003774
Mauritius;7;3;0;11401.05065;43.02756517;1269670;2.36282E-06;0;0.003774
Mauritius;8;2;0;11401.05065;43.02756517;1269670;1.57521E-06;0;0.003774
Mauritius;9;35;0;11401.05065;43.02756517;1269670;2.75662E-05;0;0.003774
Mauritius;10;60;0;11401.05065;43.02756517;1269670;4.72564E-05;0;0.003774
Mauritius;11;60;0;11401.05065;43.02756517;1269670;4.72564E-05;0;0.003774
Mauritius;12;14;0;11401.05065;43.02756517;1269670;1.10265E-05;0;0.003774
Mexico;1;2;0;1090515.39;32163.35783;127575529;1.5677E-08;0;0.029493722
Mexico;2;12;0;1090515.39;32163.35783;127575529;9.40619E-08;0;0.029493722
Mexico;3;2432;28;1090515.39;32163.35783;127575529;1.90632E-05;2.19478E-07;0.029493722
Mexico;4;25776;1704;1090515.39;32163.35783;127575529;0.000202045;1.33568E-05;0.029493722
